Data written by mGstat 10-Jan-2016
5
col1, unknown
col2, unknown
col3, unknown
col4, unknown
col5, unknown
                 6                   18                    0             0.678125             0.321875
                11                   11                    0                0.975                0.025
                12                   27                    0             0.915625             0.084375
                17                    4                    0              0.85625              0.14375
                13                   16                    0              0.14375              0.85625
                21                   14                    0                0.975                0.025
                 7                    3                    0                0.975                0.025
                27                    5                    0                0.975                0.025
                 1                   25                    0              0.85625              0.14375
                20                   28                    0               0.2625               0.7375
